"","DateTime","Flux_1","Temp_C_1","CO2_Soil_1","CO2_Soil_STD_1","CO2_ATM_1","CO2_ATM_STD_1","Mode_1","Flux_2","Temp_C_2","CO2_Soil_2","CO2_Soil_STD_2","CO2_ATM_2","CO2_ATM_STD_2","Mode_2"
"197",2019-07-12 01:00:00,2.96,13.6,477,9.794,309.02,10.255,1.74714,"0.17","13.7","74.15","2.623","65.59","3.295","0"
"198",2019-07-12 01:00:00,2.96,13.6,477,9.794,309.02,10.255,1.74714,"   0.17","  13.7","   74.15","   2.623","   65.59","   3.295","0"
"199",2019-07-12 01:15:00,2.81,13.5,473.96,9.885,314.34,8.831,1.74726,"0.08","13.7","70.46","2.663","66.22","0.666","0"
"200",2019-07-12 01:15:00,2.81,13.5,473.96,9.885,314.34,8.831,1.74726,"   0.08","  13.7","   70.46","   2.663","   66.22","   0.666","0"
"201",2019-07-12 01:30:00,3.02,13.4,485.56,10.117,314.18,8.269,1.74709,"0.09","13.7","72.05","1.083","67.61","2.112","0"
"202",2019-07-12 01:30:00,3.02,13.4,485.56,10.117,314.18,8.269,1.74709,"   0.09","  13.7","   72.05","   1.083","   67.61","   2.112","0"
"203",2019-07-12 01:45:00,2.95,13.4,482.4,11.165,314.99,9.53,1.74722,"0.18","13.6","77.06","4.884","67.79","2.962","0"
"204",2019-07-12 01:45:00,2.95,13.4,482.4,11.165,314.99,9.53,1.74722,"   0.18","  13.6","   77.06","   4.884","   67.79","   2.962","0"
"205",2019-07-12 02:00:00,3.05,13.4,483.54,9.809,310.36,9.377,1.74722,"0.11","13.6","74.58","1.112","69.15","3.779","0"
"206",2019-07-12 02:00:00,3.05,13.4,483.54,9.809,310.36,9.377,1.74722,"   0.11","  13.6","   74.58","   1.112","   69.15","   3.779","0"
"207",2019-07-12 02:15:00,3,13.3,483.12,9.609,312.87,6.504,1.74743,"0.16","13.6","76.23","2.244","68.33","3.068","0"
"208",2019-07-12 02:15:00,3,13.3,483.12,9.609,312.87,6.504,1.74743,"   0.16","  13.6","   76.23","   2.244","   68.33","   3.068","0"
"209",2019-07-12 02:30:00,2.97,13.3,482.42,9.256,313.97,8.573,1.74726,"0.13","13.7","75.46","0.932","68.67","2.329","0"
"210",2019-07-12 02:30:00,2.97,13.3,482.42,9.256,313.97,8.573,1.74726,"   0.13","  13.7","   75.46","   0.932","   68.67","   2.329","0"
"211",2019-07-12 02:45:00,3.06,13.3,486.37,6.227,312.36,10.104,1.74714,"0.17","13.7","77.63","1.816","69.05","1.398","0"
"212",2019-07-12 02:45:00,3.06,13.3,486.37,6.227,312.36,10.104,1.74714,"   0.17","  13.7","   77.63","   1.816","   69.05","   1.398","0"
"213",2019-07-12 03:00:00,3.17,13.3,495.62,8.934,315.75,10.065,1.74726,"0.12","13.7","76.49","1.722","70.35","2.688","0"
"214",2019-07-12 03:00:00,3.17,13.3,495.62,8.934,315.75,10.065,1.74726,"   0.12","  13.7","   76.49","   1.722","   70.35","   2.688","0"
"215",2019-07-12 03:15:00,3.22,13.4,499.37,8.971,316.53,10.178,1.74726,"0.16","13.7","77.71","1.176","69.79","2.597","0"
"216",2019-07-12 03:15:00,3.22,13.4,499.37,8.971,316.53,10.178,1.74726,"   0.16","  13.7","   77.71","   1.176","   69.79","   2.597","0"
"217",2019-07-12 03:30:00,3.15,13.4,495.45,10.163,316.83,7.792,1.74734,"0.07","13.7","77.21","2.513","73.65","1.257","0"
"218",2019-07-12 03:30:00,3.15,13.4,495.45,10.163,316.83,7.792,1.74734,"   0.07","  13.7","   77.21","   2.513","   73.65","   1.257","0"
"219",2019-07-12 03:45:00,3.25,13.3,500.3,7.632,315.81,8.525,1.74697,"0.12","13.6","75.37","2.147","69.14","1.672","0"
"220",2019-07-12 03:45:00,3.25,13.3,500.3,7.632,315.81,8.525,1.74697,"   0.12","  13.6","   75.37","   2.147","   69.14","   1.672","0"
"221",2019-07-12 04:00:00,3.31,13.3,504.27,10.611,316.52,9.591,1.74751,"0.12","13.5","76.85","2.432","70.82","2.2","0"
"222",2019-07-12 04:00:00,3.31,13.3,504.27,10.611,316.52,9.591,1.74751,"   0.12","  13.5","   76.85","   2.432","   70.82","   2.200","0"
"223",2019-07-12 04:15:00,3.11,13.3,495,9.362,318.45,6.61,1.74734,"0.19","13.4","77.77","1.575","68.35","4.724","0"
"224",2019-07-12 04:15:00,3.11,13.3,495,9.362,318.45,6.61,1.74734,"   0.19","  13.4","   77.77","   1.575","   68.35","   4.724","0"
"225",2019-07-12 04:30:00,3.2,13.3,496.98,8.697,315.41,8.231,1.74726,"0.15","13.4","75.63","3.982","68.27","3.151","0"
"226",2019-07-12 04:30:00,3.2,13.3,496.98,8.697,315.41,8.231,1.74726,"   0.15","  13.4","   75.63","   3.982","   68.27","   3.151","0"
"227",2019-07-12 04:45:00,3.23,13.2,500.29,8.304,316.89,7.277,1.7473,"0.15","13.3","80.06","1.939","72.31","1.445","0"
"228",2019-07-12 04:45:00,3.23,13.2,500.29,8.304,316.89,7.277,1.7473,"   0.15","  13.3","   80.06","   1.939","   72.31","   1.445","0"
"229",2019-07-12 05:00:00,3.16,13.1,497.04,9.03,317.67,7.895,1.74714,"   0.07","  13.3","   76.49","   2.114","   72.76","   1.630","0"
"230",2019-07-12 05:00:00,3.16,13.1,497.04,9.03,317.67,7.895,1.74714,"0.07","13.3","76.49","2.114","72.76","1.63","0"
"231",2019-07-12 05:15:00,3.17,13,497.23,9.588,317.02,10.133,1.74709,"0.11","13.2","79.44","4.328","74.07","1.302","0"
"232",2019-07-12 05:15:00,3.17,13,497.23,9.588,317.02,10.133,1.74709,"   0.11","  13.2","   79.44","   4.328","   74.07","   1.302","0"
"233",2019-07-12 05:30:00,3.22,13,497.25,11.02,314.57,10.718,1.74705,"   0.10","  13.2","   78.02","   1.848","   72.93","   2.544","0"
"234",2019-07-12 05:30:00,3.22,13,497.25,11.02,314.57,10.718,1.74705,"0.1","13.2","78.02","1.848","72.93","2.544","0"
"235",2019-07-12 05:45:00,3.34,12.9,507.73,8.879,318.32,10.987,1.74697,"   0.10","  13.2","   75.89","   1.231","   70.75","   2.322","0"
"236",2019-07-12 05:45:00,3.34,12.9,507.73,8.879,318.32,10.987,1.74697,"0.1","13.2","75.89","1.231","70.75","2.322","0"
"237",2019-07-12 06:00:00,3.28,12.9,503.14,11.392,316.96,11.158,1.74701,"0.13","13.2","79.11","2.449","72.47","2.217","0"
"238",2019-07-12 06:00:00,3.28,12.9,503.14,11.392,316.96,11.158,1.74701,"   0.13","  13.2","   79.11","   2.449","   72.47","   2.217","0"
"239",2019-07-12 06:15:00,3.33,12.9,507.11,8.746,318.04,9.23,1.7468,"   0.13","  13.1","   80.11","   2.919","   73.45","   2.942","0"
"240",2019-07-12 06:15:00,3.33,12.9,507.11,8.746,318.04,9.23,1.7468,"0.13","13.1","80.11","2.919","73.45","2.942","0"
"241",2019-07-12 06:30:00,3.43,12.9,513.51,7.647,318.76,9.654,1.74697,"   0.14","  13.2","   77.16","   2.186","   70.24","   1.168","0"
"242",2019-07-12 06:30:00,3.43,12.9,513.51,7.647,318.76,9.654,1.74697,"0.14","13.2","77.16","2.186","70.24","1.168","0"
"243",2019-07-12 06:45:00,3.37,13,509.75,10.427,318.18,10.593,1.74735,"0.15","13.3","79.75","4.158","71.9","2.23","0"
"244",2019-07-12 06:45:00,3.37,13,509.75,10.427,318.18,10.593,1.74735,"   0.15","  13.3","   79.75","   4.158","   71.90","   2.230","0"
"245",2019-07-12 07:00:00,3.38,13.2,511.74,10.185,319.67,9.271,1.74743,"0.14","13.6","78.23","3.171","71.22","2.238","0"
"246",2019-07-12 07:00:00,3.38,13.2,511.74,10.185,319.67,9.271,1.74743,"   0.14","  13.6","   78.23","   3.171","   71.22","   2.238","0"
"247",2019-07-12 07:15:00,3.31,13.3,507.08,10.174,319.42,7.728,1.74726,"0.15","13.7","80.44","2.715","72.73","3.397","0"
"248",2019-07-12 07:15:00,3.31,13.3,507.08,10.174,319.42,7.728,1.74726,"   0.15","  13.7","   80.44","   2.715","   72.73","   3.397","0"
"249",2019-07-12 07:30:00,3.34,13.4,504.43,11.682,314.98,8.406,1.74789,"   0.12","  13.9","   78.65","   2.099","   72.57","   3.458","0"
"250",2019-07-12 07:30:00,3.34,13.4,504.43,11.682,314.98,8.406,1.74789,"0.12","13.9","78.65","2.099","72.57","3.458","0"
"251",2019-07-12 07:45:00,3.4,13.6,510.72,11.298,317.73,7.946,1.74789,"0.16","14.1","78.3","2.235","70.19","2.303","0"
"252",2019-07-12 07:45:00,3.4,13.6,510.72,11.298,317.73,7.946,1.74789,"   0.16","  14.1","   78.30","   2.235","   70.19","   2.303","0"
"253",2019-07-12 08:00:00,3.3,14.2,503.1,9.006,315.67,9.699,1.74851,"   0.18","  14.8","   76.54","   3.216","   67.53","   1.632","0"
"254",2019-07-12 08:00:00,3.3,14.2,503.1,9.006,315.67,9.699,1.74851,"0.18","14.8","76.54","3.216","67.53","1.632","0"
"255",2019-07-12 08:15:00,3.33,14.7,502.81,9.745,313.99,9.277,1.74864,"0.12","15.5","77.84","1.027","71.55","1.697","0"
"256",2019-07-12 08:15:00,3.33,14.7,502.81,9.745,313.99,9.277,1.74864,"   0.12","  15.5","   77.84","   1.027","   71.55","   1.697","0"
"257",2019-07-12 08:30:00,3.29,15.2,504.39,7.56,317.54,11.222,1.74876,"0.11","16","77.26","1.51","71.94","2.497","0"
"258",2019-07-12 08:30:00,3.29,15.2,504.39,7.56,317.54,11.222,1.74876,"   0.11","  16.0","   77.26","   1.510","   71.94","   2.497","0"
"259",2019-07-12 08:45:00,3.1,15.5,489.71,10.387,313.61,8.611,1.74935,"0.1","16.5","76.08","2.336","71.17","2.728","0"
"260",2019-07-12 08:45:00,3.1,15.5,489.71,10.387,313.61,8.611,1.74935,"   0.10","  16.5","   76.08","   2.336","   71.17","   2.728","0"
"261",2019-07-12 09:00:00,3.03,15.8,483.52,9.349,311.47,6.489,1.74968,"0.2","17","78.65","1.191","68.77","2.238","0"
"262",2019-07-12 09:00:00,3.03,15.8,483.52,9.349,311.47,6.489,1.74968,"   0.20","  17.0","   78.65","   1.191","   68.77","   2.238","0"
"263",2019-07-12 09:15:00,2.96,16,477.49,7.54,309.63,5.173,1.74964,"0.14","17.2","75.15","1.357","68.28","2.92","0"
"264",2019-07-12 09:15:00,2.96,16,477.49,7.54,309.63,5.173,1.74964,"   0.14","  17.2","   75.15","   1.357","   68.28","   2.920","0"
"265",2019-07-12 09:30:00,2.82,16.4,468.23,6.615,308.21,6.834,1.74993,"0.09","17.6","70.47","1.867","65.76","1.044","0"
"266",2019-07-12 09:30:00,2.82,16.4,468.23,6.615,308.21,6.834,1.74993,"   0.09","  17.6","   70.47","   1.867","   65.76","   1.044","0"
"267",2019-07-12 09:45:00,2.83,16.8,467,9.846,306.31,10.999,1.75039,"  -0.03","  18.2","   68.23","   1.974","   69.58","   2.630","0"
"268",2019-07-12 09:45:00,2.83,16.8,467,9.846,306.31,10.999,1.75039,"-0.03","18.2","68.23","1.974","69.58","2.63","0"
"269",2019-07-12 10:00:00,2.66,17.6,450.89,8.085,299.9,10.995,1.75047,"   0.11","  19.2","   67.91","   2.090","   62.51","   1.729","0"
"270",2019-07-12 10:00:00,2.66,17.6,450.89,8.085,299.9,10.995,1.75047,"0.11","19.2","67.91","2.09","62.51","1.729","0"
"271",2019-07-12 10:15:00,2.57,18.2,447.32,5.759,301.46,7.285,1.75114,"0.08","19.9","67.64","2.472","63.37","1.358","0"
"272",2019-07-12 10:15:00,2.57,18.2,447.32,5.759,301.46,7.285,1.75114,"   0.08","  19.9","   67.64","   2.472","   63.37","   1.358","0"
"273",2019-07-12 10:30:00,2.46,19.2,438.01,8.363,298.45,7.646,1.75118,"0.06","20.9","62.04","3.735","59.04","2.121","0"
"274",2019-07-12 10:30:00,2.46,19.2,438.01,8.363,298.45,7.646,1.75118,"   0.06","  20.9","   62.04","   3.735","   59.04","   2.121","0"
"275",2019-07-12 10:45:00,2.29,20.7,430.84,6.478,301.09,6.766,1.7528,"0.09","22.2","62.82","2.573","58.08","2.03","0"
"276",2019-07-12 10:45:00,2.29,20.7,430.84,6.478,301.09,6.766,1.7528,"   0.09","  22.2","   62.82","   2.573","   58.08","   2.030","0"
"277",2019-07-12 11:00:00,2.29,21.6,428.41,7.102,298.37,6.438,1.75343,"   0.20","  23.3","   60.38","   3.316","   50.07","   2.810","0"
"278",2019-07-12 11:00:00,2.29,21.6,428.41,7.102,298.37,6.438,1.75343,"0.2","23.3","60.38","3.316","50.07","2.81","0"
"279",2019-07-12 11:15:00,2.22,21.4,425.88,6.565,299.62,5.464,1.75364,"   0.08","  23.3","   60.44","   2.248","   56.34","   2.976","0"
"280",2019-07-12 11:15:00,2.22,21.4,425.88,6.565,299.62,5.464,1.75364,"0.08","23.3","60.44","2.248","56.34","2.976","0"
"281",2019-07-12 11:30:00,2.17,22.4,421.25,9.384,297.98,6.071,1.75472,"0.09","24.4","62.43","4.09","57.84","1.545","0"
"282",2019-07-12 11:30:00,2.17,22.4,421.25,9.384,297.98,6.071,1.75472,"   0.09","  24.4","   62.43","   4.090","   57.84","   1.545","0"
"283",2019-07-12 11:45:00,1.99,21.7,413.14,6.615,299.92,5.488,1.75414,"   0.03","  23.5","   60.12","   1.697","   58.67","   2.375","0"
"284",2019-07-12 11:45:00,1.99,21.7,413.14,6.615,299.92,5.488,1.75414,"0.03","23.5","60.12","1.697","58.67","2.375","0"
"285",2019-07-12 12:00:00,3.41,22.3,489.32,6.758,295.86,3.999,1.75447,"0.08","24.7","54.11","3.543","50.03","2.452","0"
"286",2019-07-12 12:00:00,3.41,22.3,489.32,6.758,295.86,3.999,1.75447,"   0.08","  24.7","   54.11","   3.543","   50.03","   2.452","0"
"287",2019-07-12 12:15:00,3.12,22.7,483.69,9.959,306.6,9.601,1.75514,"0.16","25.2","56.93","2.786","48.98","1.49","0"
"288",2019-07-12 12:15:00,3.12,22.7,483.69,9.959,306.6,9.601,1.75514,"   0.16","  25.2","   56.93","   2.786","   48.98","   1.490","0"
"289",2019-07-12 12:30:00,2.99,23.2,473.35,6.747,303.62,9.907,1.75518,"0.12","25.9","54.02","2.532","48.18","3.6","0"
"290",2019-07-12 12:30:00,2.99,23.2,473.35,6.747,303.62,9.907,1.75518,"   0.12","  25.9","   54.02","   2.532","   48.18","   3.600","0"
"291",2019-07-12 12:40:00,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA
"292",2019-07-12 12:45:00,1.55,23.7,385.09,5.531,296.82,7.254,1.75585,"-0.06","26.6","48.06","2.182","50.94","4.372","0"
"293",2019-07-12 12:45:00,1.55,23.7,385.09,5.531,296.82,7.254,1.75585,"  -0.06","  26.6","   48.06","   2.182","   50.94","   4.372","0"
"294",2019-07-12 12:50:00,1.58,24,380.11,4.239,290.55,4.095,1.75576,NA,NA,NA,NA,NA,NA,NA
"295",2019-07-12 12:55:00,1.53,24,378.66,4.282,291.67,2.775,1.75614,NA,NA,NA,NA,NA,NA,NA
"296",2019-07-12 13:00:00,1.49,24,373.37,7.101,288.95,5.712,1.75597,NA,NA,NA,NA,NA,NA,NA
"297",2019-07-12 13:05:00,2.57,24.1,434.35,7.696,288.39,5.613,1.75589,"0","26","50.22","2.73","50.09","2.803","0"
"298",2019-07-12 13:05:00,2.57,24.1,434.35,7.696,288.39,5.613,1.75589,"   0.00","  26.0","   50.22","   2.730","   50.09","   2.803","0"
"299",2019-07-12 13:10:00,2.99,24.2,463.53,7.802,294.01,7.691,1.75614,"0.03","25.9","50","2.583","48.6","1.44","0"
"300",2019-07-12 13:10:00,2.99,24.2,463.53,7.802,294.01,7.691,1.75614,"   0.03","  25.9","   50.00","   2.583","   48.60","   1.440","0"
"301",2019-07-12 13:15:00,2.9,24.3,459.45,7.114,294.67,7.065,1.75647,"0.1","26.2","50.31","3.251","45.33","3.497","0"
"302",2019-07-12 13:15:00,2.9,24.3,459.45,7.114,294.67,7.065,1.75647,"   0.10","  26.2","   50.31","   3.251","   45.33","   3.497","0"
"303",2019-07-12 13:20:00,2.72,24.1,455,8.702,300.52,10.259,1.75647,"0.12","25.7","55.97","2.431","49.86","1.892","0"
"304",2019-07-12 13:20:00,2.72,24.1,455,8.702,300.52,10.259,1.75647,"   0.12","  25.7","   55.97","   2.431","   49.86","   1.892","0"
"305",2019-07-12 13:25:00,2.7,24,449.81,9.122,296.41,7.835,1.7561,"0.08","25.5","51.88","2.371","48.07","2.891","0"
"306",2019-07-12 13:25:00,2.7,24,449.81,9.122,296.41,7.835,1.7561,"   0.08","  25.5","   51.88","   2.371","   48.07","   2.891","0"
"307",2019-07-12 13:30:00,2.68,24,450,6.037,297.61,6.794,1.75635,"  -0.02","  25.6","   48.71","   2.803","   49.62","   2.202","0"
"308",2019-07-12 13:30:00,2.68,24,450,6.037,297.61,6.794,1.75635,"-0.02","25.6","48.71","2.803","49.62","2.202","0"
"309",2019-07-12 13:35:00,2.86,24.3,452.9,9.309,290.34,8.715,1.75643,"0.09","26.2","47.59","1.654","43","2.917","0"
"310",2019-07-12 13:35:00,2.86,24.3,452.9,9.309,290.34,8.715,1.75643,"   0.09","  26.2","   47.59","   1.654","   43.00","   2.917","0"
"311",2019-07-12 13:40:00,2.63,24.4,444.33,9.101,294.86,6.885,1.75643,"   0.12","  26.5","   51.40","   2.325","   45.44","   2.450","0"
"312",2019-07-12 13:40:00,2.63,24.4,444.33,9.101,294.86,6.885,1.75643,"0.12","26.5","51.4","2.325","45.44","2.45","0"
"313",2019-07-12 13:45:00,2.56,24.5,442.47,5.246,297.35,8.248,1.75601,"0.13","26.9","50.65","2.742","43.84","2.722","0"
"314",2019-07-12 13:45:00,2.56,24.5,442.47,5.246,297.35,8.248,1.75601,"   0.13","  26.9","   50.65","   2.742","   43.84","   2.722","0"
"315",2019-07-12 13:50:00,2.66,24.9,440.4,8.842,289.51,5.741,1.75672,"0.02","27.3","46.7","3.195","45.56","3.057","0"
"316",2019-07-12 13:50:00,2.66,24.9,440.4,8.842,289.51,5.741,1.75672,"   0.02","  27.3","   46.70","   3.195","   45.56","   3.057","0"
"317",2019-07-12 13:55:00,2.62,24.9,441.89,5.143,293.11,8.113,1.7566,"0.08","27.3","54.7","2.782","50.78","0.764","0"
"318",2019-07-12 13:55:00,2.62,24.9,441.89,5.143,293.11,8.113,1.7566,"   0.08","  27.3","   54.70","   2.782","   50.78","   0.764","0"
"319",2019-07-12 14:00:00,2.55,25.1,435.1,7.539,290.41,6.59,1.75685,"   0.12","  27.6","   51.94","   1.222","   45.71","   2.435","0"
"320",2019-07-12 14:00:00,2.55,25.1,435.1,7.539,290.41,6.59,1.75685,"0.12","27.6","51.94","1.222","45.71","2.435","0"
"321",2019-07-12 14:05:00,2.58,25.2,441.1,9.31,294.45,6.181,1.75705,"0.16","27.7","52.98","1.054","45","1.877","0"
"322",2019-07-12 14:05:00,2.58,25.2,441.1,9.31,294.45,6.181,1.75705,"   0.16","  27.7","   52.98","   1.054","   45.00","   1.877","0"
"323",2019-07-12 14:10:00,2.41,25.1,432.25,8.141,295.44,4.408,1.7571,"0.1","27.5","53.12","1.688","48.24","1.533","0"
"324",2019-07-12 14:10:00,2.41,25.1,432.25,8.141,295.44,4.408,1.7571,"   0.10","  27.5","   53.12","   1.688","   48.24","   1.533","0"
"325",2019-07-12 14:15:00,2.38,25,427.46,6.082,292.54,6.552,1.75693,"   0.11","  27.5","   51.12","   2.490","   45.56","   2.106","0"
"326",2019-07-12 14:15:00,2.38,25,427.46,6.082,292.54,6.552,1.75693,"0.11","27.5","51.12","2.49","45.56","2.106","0"
"327",2019-07-12 14:20:00,2.53,25.1,433.21,9.259,289.34,8.984,1.75718,"   0.05","  27.6","   47.42","   1.131","   45.10","   2.464","0"
"328",2019-07-12 14:20:00,2.53,25.1,433.21,9.259,289.34,8.984,1.75718,"0.05","27.6","47.42","1.131","45.1","2.464","0"
"329",2019-07-12 14:25:00,2.53,25,439.17,7.104,295.74,6.533,1.75689,"0.13","27.3","50.5","2.605","44.08","2.583","0"
"330",2019-07-12 14:25:00,2.53,25,439.17,7.104,295.74,6.533,1.75689,"   0.13","  27.3","   50.50","   2.605","   44.08","   2.583","0"
"331",2019-07-12 14:30:00,2.4,24.9,428.39,7.385,292.12,6.624,1.75705,"0.09","27.1","51.54","2.021","46.93","3.866","0"
"332",2019-07-12 14:30:00,2.4,24.9,428.39,7.385,292.12,6.624,1.75705,"   0.09","  27.1","   51.54","   2.021","   46.93","   3.866","0"
"333",2019-07-12 14:35:00,2.48,24.9,432.73,6.673,291.94,7.797,1.75697,"0.08","27","50.63","1.06","46.61","1.22","0"
"334",2019-07-12 14:35:00,2.48,24.9,432.73,6.673,291.94,7.797,1.75697,"   0.08","  27.0","   50.63","   1.060","   46.61","   1.220","0"
"335",2019-07-12 14:40:00,2.45,24.8,429.27,7.661,290.28,6.751,1.75697,"0.04","27","45.5","2.279","43.5","3.502","0"
"336",2019-07-12 14:40:00,2.45,24.8,429.27,7.661,290.28,6.751,1.75697,"   0.04","  27.0","   45.50","   2.279","   43.50","   3.502","0"
"337",2019-07-12 14:45:00,2.3,24.7,423.92,8.655,293.46,6.046,1.75668,"0.11","26.9","51.3","2.509","45.91","3.073","0"
"338",2019-07-12 14:45:00,2.3,24.7,423.92,8.655,293.46,6.046,1.75668,"   0.11","  26.9","   51.30","   2.509","   45.91","   3.073","0"
"339",2019-07-12 14:50:00,2.4,24.6,427.82,7.385,291.69,4.633,1.75701,"0.06","26.9","51.69","2.53","48.6","1.909","0"
"340",2019-07-12 14:50:00,2.4,24.6,427.82,7.385,291.69,4.633,1.75701,"   0.06","  26.9","   51.69","   2.530","   48.60","   1.909","0"
"341",2019-07-12 14:55:00,2.38,24.7,425.2,7.252,289.96,5.995,1.75672,"0.17","27","54.17","3.291","45.45","1.245","0"
"342",2019-07-12 14:55:00,2.38,24.7,425.2,7.252,289.96,5.995,1.75672,"   0.17","  27.0","   54.17","   3.291","   45.45","   1.245","0"
"343",2019-07-12 15:00:00,2.26,24.7,418.48,7.013,290.31,6.603,1.75685,"0.05","27","53.72","3.269","51.01","3.064","0"
"344",2019-07-12 15:00:00,2.26,24.7,418.48,7.013,290.31,6.603,1.75685,"   0.05","  27.0","   53.72","   3.269","   51.01","   3.064","0"
"345",2019-07-12 15:05:00,2.25,24.7,418.85,4.53,291.17,7.24,1.75668,"0.06","26.8","53.96","2.043","50.81","2.152","0"
"346",2019-07-12 15:05:00,2.25,24.7,418.85,4.53,291.17,7.24,1.75668,"   0.06","  26.8","   53.96","   2.043","   50.81","   2.152","0"
"347",2019-07-12 15:10:00,2.25,24.7,419.22,6.294,291.42,7.375,1.75685,"0.02","26.6","53.57","2.98","52.63","2.841","0"
"348",2019-07-12 15:10:00,2.25,24.7,419.22,6.294,291.42,7.375,1.75685,"   0.02","  26.6","   53.57","   2.980","   52.63","   2.841","0"
"349",2019-07-12 15:15:00,2.66,24.6,441.29,8.504,290.26,3.592,1.7568,"-0.01","26.3","49.51","3.358","49.8","0.423","0"
"350",2019-07-12 15:15:00,2.66,24.6,441.29,8.504,290.26,3.592,1.7568,"  -0.01","  26.3","   49.51","   3.358","   49.80","   0.423","0"
"351",2019-07-12 15:20:00,2.47,24.5,432.24,10.333,292.09,5.352,1.75672,"   0.10","  26.1","   51.13","   2.954","   46.29","   2.317","0"
"352",2019-07-12 15:20:00,2.47,24.5,432.24,10.333,292.09,5.352,1.75672,"0.1","26.1","51.13","2.954","46.29","2.317","0"
"353",2019-07-12 15:25:00,2.44,24.4,433.06,5.244,294.34,5.834,1.75647,"0.03","25.9","47.49","1.786","46.12","2.884","0"
"354",2019-07-12 15:25:00,2.44,24.4,433.06,5.244,294.34,5.834,1.75647,"   0.03","  25.9","   47.49","   1.786","   46.12","   2.884","0"
"355",2019-07-12 15:30:00,2.35,24.4,427.07,7.472,293.55,8.744,1.75664,"0.04","25.9","46.43","2.368","44.37","1.566","0"
"356",2019-07-12 15:30:00,2.35,24.4,427.07,7.472,293.55,8.744,1.75664,"   0.04","  25.9","   46.43","   2.368","   44.37","   1.566","0"
"357",2019-07-12 15:35:00,2.52,24.2,437.31,6.653,294.12,7.079,1.75639,"0.09","25.5","52.48","2.798","48.06","5.21","0"
"358",2019-07-12 15:35:00,2.52,24.2,437.31,6.653,294.12,7.079,1.75639,"   0.09","  25.5","   52.48","   2.798","   48.06","   5.210","0"
"359",2019-07-12 15:40:00,2.49,24.1,433.65,5.829,292.17,6.452,1.7561,"0.05","25.3","48.18","2.46","45.49","2.072","0"
"360",2019-07-12 15:40:00,2.49,24.1,433.65,5.829,292.17,6.452,1.7561,"   0.05","  25.3","   48.18","   2.460","   45.49","   2.072","0"
"361",2019-07-12 15:45:00,2.38,23.9,427.92,6.286,292.66,7.324,1.75589,"0.1","25","49.65","1.52","44.73","2.036","0"
"362",2019-07-12 15:45:00,2.38,23.9,427.92,6.286,292.66,7.324,1.75589,"   0.10","  25.0","   49.65","   1.520","   44.73","   2.036","0"
"363",2019-07-12 15:50:00,2.28,23.8,417.31,7.826,287.77,5.875,1.7556,"0.04","24.9","46.51","2.958","44.57","1.691","0"
"364",2019-07-12 15:50:00,2.28,23.8,417.31,7.826,287.77,5.875,1.7556,"   0.04","  24.9","   46.51","   2.958","   44.57","   1.691","0"
"365",2019-07-12 15:55:00,2.36,23.6,423.87,8.251,289.82,7.713,1.75564,"0.08","24.7","46.76","3.631","42.52","2.625","0"
"366",2019-07-12 15:55:00,2.36,23.6,423.87,8.251,289.82,7.713,1.75564,"   0.08","  24.7","   46.76","   3.631","   42.52","   2.625","0"
"367",2019-07-12 16:00:00,2.35,23.3,422.85,9.402,289.51,9.035,1.75535,"0.03","24.3","46.74","2.874","45.18","2.335","0"
"368",2019-07-12 16:00:00,2.35,23.3,422.85,9.402,289.51,9.035,1.75535,"   0.03","  24.3","   46.74","   2.874","   45.18","   2.335","0"
"369",2019-07-12 16:05:00,1.94,23.1,397.79,5.78,287.93,5.107,1.75485,"0.07","24","43.59","2.926","40.08","2.27","0"
"370",2019-07-12 16:05:00,1.94,23.1,397.79,5.78,287.93,5.107,1.75485,"   0.07","  24.0","   43.59","   2.926","   40.08","   2.270","0"
"371",2019-07-12 16:10:00,1.62,22.8,377.82,9.22,285.94,5.94,1.75464,"   0.08","  23.6","   46.30","   2.235","   42.03","   3.740","0"
"372",2019-07-12 16:10:00,1.62,22.8,377.82,9.22,285.94,5.94,1.75464,"0.08","23.6","46.3","2.235","42.03","3.74","0"
"373",2019-07-12 16:15:00,1.49,22.6,370.1,1.975,285.42,5.646,1.75443,"0.1","23.4","45.29","3.879","40.19","1.925","0"
"374",2019-07-12 16:15:00,1.49,22.6,370.1,1.975,285.42,5.646,1.75443,"   0.10","  23.4","   45.29","   3.879","   40.19","   1.925","0"
"375",2019-07-12 16:20:00,NA,NA,NA,NA,NA,NA,NA,"0.17","23.1","45.11","1.517","36.7","2.19","0"
"376",2019-07-12 16:20:00,NA,NA,NA,NA,NA,NA,NA,"   0.17","  23.1","   45.11","   1.517","   36.70","   2.190","0"
"377",2019-07-12 16:25:00,NA,NA,NA,NA,NA,NA,NA,"0.09","22.8","47.25","2.308","42.73","2.565","0"
"378",2019-07-12 16:25:00,NA,NA,NA,NA,NA,NA,NA,"   0.09","  22.8","   47.25","   2.308","   42.73","   2.565","0"
"379",2019-07-12 16:30:00,1.54,21.5,372.16,6.333,284.51,2.779,1.75318,"   0.13","  22.5","   47.33","   2.447","   40.58","   1.724","0"
"380",2019-07-12 16:30:00,1.54,21.5,372.16,6.333,284.51,2.779,1.75318,"0.13","22.5","47.33","2.447","40.58","1.724","0"
